Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,level,name,msg,file,function,line,topics
1678937275.930897,38570,1678937275,929956436,,2,/imu_driver,Current time 1678937275 927061796,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.9566658,38571,1678937275,955538988,,2,/imu_driver,Current time 1678937275 952704429,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.9816184,38572,1678937275,980610609,,2,/imu_driver,Current time 1678937275 977767229,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.0071554,38573,1678937276,5611419,,2,/imu_driver,Current time 1678937276 2762794,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.0318358,38574,1678937276,30656337,,2,/imu_driver,Current time 1678937276 27825832,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.0559585,38575,1678937276,54839372,,2,/imu_driver,Current time 1678937276 52001237,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.0815904,38576,1678937276,80538511,,2,/imu_driver,Current time 1678937276 77627420,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.1057446,38577,1678937276,104725837,,2,/imu_driver,Current time 1678937276 101902961,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.1307175,38578,1678937276,129697084,,2,/imu_driver,Current time 1678937276 126913309,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.1566231,38579,1678937276,155583143,,2,/imu_driver,Current time 1678937276 152695655,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.1821094,38580,1678937276,181004524,,2,/imu_driver,Current time 1678937276 177765607,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.206066,38581,1678937276,204864740,,2,/imu_driver,Current time 1678937276 201951026,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.23137,38582,1678937276,230450868,,2,/imu_driver,Current time 1678937276 227752447,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.2564433,38583,1678937276,255411863,,2,/imu_driver,Current time 1678937276 252678871,imu_driver.py,driver,56,"['/imu', '/rosout']"
