Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,level,name,msg,file,function,line,topics
1678937276.6036706,38600,1678937276,603261232,,2,/imu_driver,Current time 1678937276 602401256,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.6284785,38601,1678937276,628195524,,2,/imu_driver,Current time 1678937276 627340316,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.6536639,38602,1678937276,653365135,,2,/imu_driver,Current time 1678937276 652420043,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.6786351,38603,1678937276,678379774,,2,/imu_driver,Current time 1678937276 677436113,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.7037892,38604,1678937276,703524827,,2,/imu_driver,Current time 1678937276 702333211,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.7301257,38605,1678937276,729591369,,2,/imu_driver,Current time 1678937276 727433919,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.75647,38606,1678937276,755794286,,2,/imu_driver,Current time 1678937276 753001689,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.7812333,38607,1678937276,780481100,,2,/imu_driver,Current time 1678937276 777559518,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.806024,38608,1678937276,805330276,,2,/imu_driver,Current time 1678937276 802489280,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.8309658,38609,1678937276,830277919,,2,/imu_driver,Current time 1678937276 827452421,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.8564239,38610,1678937276,855751514,,2,/imu_driver,Current time 1678937276 852940797,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.881066,38611,1678937276,880427122,,2,/imu_driver,Current time 1678937276 877530097,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.9060574,38612,1678937276,905395746,,2,/imu_driver,Current time 1678937276 902538776,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.9322305,38613,1678937276,930910348,,2,/imu_driver,Current time 1678937276 927659273,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.9564595,38614,1678937276,955176591,,2,/imu_driver,Current time 1678937276 952442646,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.9821682,38615,1678937276,980865955,,2,/imu_driver,Current time 1678937276 977445840,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.0063653,38616,1678937277,5189418,,2,/imu_driver,Current time 1678937277 2350091,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.031723,38617,1678937277,30892372,,2,/imu_driver,Current time 1678937277 27567625,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.056148,38618,1678937277,55496931,,2,/imu_driver,Current time 1678937277 52689313,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.0807834,38619,1678937277,80309867,,2,/imu_driver,Current time 1678937277 77383279,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.105856,38620,1678937277,105156660,,2,/imu_driver,Current time 1678937277 102292776,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.1314044,38621,1678937277,130140304,,2,/imu_driver,Current time 1678937277 127354621,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.155742,38622,1678937277,155078411,,2,/imu_driver,Current time 1678937277 152359962,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.1809964,38623,1678937277,180184364,,2,/imu_driver,Current time 1678937277 177387714,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.2063062,38624,1678937277,205108404,,2,/imu_driver,Current time 1678937277 202225923,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.2307918,38625,1678937277,230110883,,2,/imu_driver,Current time 1678937277 227313041,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.2566433,38626,1678937277,255951166,,2,/imu_driver,Current time 1678937277 253091812,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.2809014,38627,1678937277,280208826,,2,/imu_driver,Current time 1678937277 277349710,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.3058321,38628,1678937277,305153369,,2,/imu_driver,Current time 1678937277 302317619,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.331074,38629,1678937277,330379724,,2,/imu_driver,Current time 1678937277 327550411,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.3570797,38630,1678937277,355631589,,2,/imu_driver,Current time 1678937277 352757692,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.380702,38631,1678937277,380114793,,2,/imu_driver,Current time 1678937277 377270460,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.4064798,38632,1678937277,405804872,,2,/imu_driver,Current time 1678937277 402907848,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.4308567,38633,1678937277,430123805,,2,/imu_driver,Current time 1678937277 427242279,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.456772,38634,1678937277,455876111,,2,/imu_driver,Current time 1678937277 452726364,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.4816701,38635,1678937277,480230331,,2,/imu_driver,Current time 1678937277 477268934,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.5056634,38636,1678937277,504962921,,2,/imu_driver,Current time 1678937277 502176046,imu_driver.py,driver,56,"['/imu', '/rosout']"
