Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675702139.107577,180,60539,0,GPS1_Frame,42.339171,71.084904,10.8,9.0,671750.4237551125,4689540.251679517,1675702139.0,42,T
1675702140.1104796,181,60540,0,GPS1_Frame,42.339171,71.084904,10.7,9.0,671750.4237551125,4689540.251679517,1675702140.0,42,T
1675702141.1113381,182,60541,0,GPS1_Frame,42.339172,71.084904,10.6,9.0,671750.4210324467,4689540.362721903,1675702141.0,42,T
1675702142.1085546,183,60542,0,GPS1_Frame,42.339172,71.084904,10.4,9.0,671750.4210324467,4689540.362721903,1675702142.0,42,T
1675702143.1115527,184,60543,0,GPS1_Frame,42.339173,71.084904,10.3,9.0,671750.4183097808,4689540.473764289,1675702143.0,42,T
1675702144.1146662,185,60544,0,GPS1_Frame,42.339173,71.084904,10.2,9.0,671750.4183097808,4689540.473764289,1675702144.0,42,T
1675702145.1100216,186,60545,0,GPS1_Frame,42.339173,71.084904,10.1,9.0,671750.4183097808,4689540.473764289,1675702145.0,42,T
1675702146.1113553,187,60546,0,GPS1_Frame,42.339173,71.084904,10.1,9.0,671750.4183097808,4689540.473764289,1675702146.0,42,T
1675702147.1108406,188,60547,0,GPS1_Frame,42.339173,71.084904,10.1,9.0,671750.4183097808,4689540.473764289,1675702147.0,42,T
1675702148.110285,189,60548,0,GPS1_Frame,42.339174,71.084904,10.1,9.0,671750.4155871149,4689540.584806674,1675702148.0,42,T
1675702149.1118085,190,60549,0,GPS1_Frame,42.339174,71.084904,10.1,9.0,671750.4155871149,4689540.584806674,1675702149.0,42,T
1675702150.1064427,191,60550,0,GPS1_Frame,42.339174,71.084904,10.1,9.0,671750.4155871149,4689540.584806674,1675702150.0,42,T
1675702151.107193,192,60551,0,GPS1_Frame,42.339175,71.084905,10.1,8.0,671750.4952459726,4689540.697868985,1675702151.0,42,T
1675702152.1070058,193,60552,0,GPS1_Frame,42.339175,71.084905,10.1,8.0,671750.4952459726,4689540.697868985,1675702152.0,42,T
1675702153.1108727,194,60553,0,GPS1_Frame,42.339176,71.084905,10.1,9.0,671750.4925233054,4689540.80891137,1675702153.0,42,T
1675702154.1103597,195,60554,0,GPS1_Frame,42.339176,71.084906,10.2,9.0,671750.5749048279,4689540.810931298,1675702154.0,42,T
1675702155.1107779,196,60555,0,GPS1_Frame,42.339177,71.084906,10.2,9.0,671750.5721821592,4689540.921973684,1675702155.0,42,T
1675702156.112337,197,60556,0,GPS1_Frame,42.339177,71.084906,10.3,9.0,671750.5721821592,4689540.921973684,1675702156.0,42,T
1675702157.1089146,198,60557,0,GPS1_Frame,42.339177,71.084907,10.4,9.0,671750.6545636804,4689540.923993612,1675702157.0,42,T
1675702158.112727,199,60558,0,GPS1_Frame,42.339177,71.084907,10.5,9.0,671750.6545636804,4689540.923993612,1675702158.0,42,T
1675702159.1135156,200,60559,0,GPS1_Frame,42.339178,71.084908,10.6,9.0,671750.7342225282,4689541.037055926,1675702159.0,42,T
1675702160.1130605,201,60560,0,GPS1_Frame,42.339178,71.084908,10.7,9.0,671750.7342225282,4689541.037055926,1675702160.0,42,T
1675702161.11099,202,60561,0,GPS1_Frame,42.339178,71.084908,10.8,9.0,671750.7342225282,4689541.037055926,1675702161.0,42,T
1675702162.109027,203,60562,0,GPS1_Frame,42.339177,71.084909,10.8,9.0,671750.8193267229,4689540.928033471,1675702162.0,42,T
1675702163.1133544,204,60563,0,GPS1_Frame,42.339177,71.084909,10.8,9.0,671750.8193267229,4689540.928033471,1675702163.0,42,T
1675702164.1118777,205,60564,0,GPS1_Frame,42.339177,71.084909,10.7,9.0,671750.8193267229,4689540.928033471,1675702164.0,42,T
1675702165.1130836,206,60565,0,GPS1_Frame,42.339176,71.08491,10.7,9.0,671750.904430916,4689540.819011017,1675702165.0,42,T
1675702166.1103408,207,60566,0,GPS1_Frame,42.339175,71.08491,10.6,9.0,671750.9071535898,4689540.707968632,1675702166.0,42,T
