Time,Vectornav.seq,Vectornav.stamp.secs,Vectornav.stamp.nsecs,Vectornav.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance
1677822724.3933146,0,1677822724,387770891,imu1_frame,0,0,0,,-0.7293993922501827,-0.2506661732384481,0.5564869355920059,0.30897457289310293,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.114205,-1.714057,0.107452,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.257,1.349,-5.737,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.1198,0.2065,0.435,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822724.4862485,0,1677822724,483825445,imu1_frame,0,0,0,,-0.028005474187409313,0.493656148440514,0.8455416519098499,-0.20144134483262838,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.223665,-1.946249,0.056021,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.74,-3.633,-8.08,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.1386,0.2089,0.4324,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822724.5974357,0,1677822724,590341806,imu1_frame,0,0,0,,0.7664625045809241,-0.5822161400876982,0.24394636666920377,0.1185317066519039,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.023332,-1.8674,-0.568847,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.912,-1.993,-14.482,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.1555,0.2066,0.4296,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822724.6947148,0,1677822724,688735961,imu1_frame,0,0,0,,0.26284795603473,-0.7157458290682587,-0.37427225253649804,-0.5277680751627664,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.013863,-1.24745,-0.532017,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.863,2.909,-18.696,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.1725,0.2032,0.4259,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822724.7861552,0,1677822724,783857822,imu1_frame,0,0,0,,0.35230571887952367,-0.5401910373400362,0.17597946058905162,-0.7437106648913032,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.221875,-0.90959,-0.251929,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.274,2.328,-13.896,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.18,0.2127,0.4238,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822724.8942988,0,1677822724,888491153,imu1_frame,0,0,0,,0.49387136709740365,-0.4527945544926212,0.6827334448498514,-0.2914501800765012,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.249689,-0.932976,-0.280363,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.27,2.852,-14.523,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.1875,0.2154,0.4273,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822725.0012994,0,1677822724,992236375,imu1_frame,0,0,0,,0.604474431887707,-0.3666362823438313,0.6125772482071795,0.353465150534035,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.114231,-0.818229,-0.085716,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.168,3.317,-15.455,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.196,0.2199,0.421,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822725.0930202,0,1677822725,88563442,imu1_frame,0,0,0,,0.6669466848362849,-0.19198832764716375,0.25488789990274413,0.6733162407935094,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.100157,-0.610802,0.016898,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.034,2.236,-15.635,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2026,0.2178,0.4201,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822725.1860147,0,1677822725,183690309,imu1_frame,0,0,0,,0.6932293038261939,-0.023778081926381412,-0.04509242902974106,0.7189119612169147,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0502,-0.422767,0.021759,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.879,1.795,-14.515,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2054,0.2245,0.418,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822725.29207,0,1677822725,286877632,imu1_frame,0,0,0,,0.6855732720680345,0.10104940862737175,-0.24070677157716713,0.6795870479628675,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.049179,-0.254397,0.036381,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.695,1.929,-14.323,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2092,0.2167,0.4171,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822725.3940835,0,1677822725,388438940,imu1_frame,0,0,0,,0.7007399454611596,0.18217042595709768,-0.29628035081283144,0.6228927824785951,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.044914,0.003074,0.123442,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.703,2.161,-14.406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.212,0.2224,0.4138,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822725.4965563,0,1677822725,490031719,imu1_frame,0,0,0,,0.7307420136216287,0.2366635373467406,-0.19771834949409212,0.6090270387200124,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000291,0.1534,0.149338,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.497,1.797,-12.339,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2111,0.2196,0.4193,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822725.5930521,0,1677822725,587805509,imu1_frame,0,0,0,,0.7317116947137268,0.30342877955004066,-0.022159015397337195,0.6099491368930359,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.106343,0.23268,0.142332,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.337,1.728,-11.113,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2101,0.2225,0.4138,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822725.692923,0,1677822725,687860488,imu1_frame,0,0,0,,0.7062409522629448,0.37167736359142883,0.1744608911833227,0.5767521583730523,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.10913,0.220881,0.168101,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.275,2.386,-10.273,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2073,0.2158,0.4148,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822725.7861094,0,1677822725,783637046,imu1_frame,0,0,0,,0.6655962739428422,0.4511244277622516,0.3699705306415621,0.4653924765683122,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.155992,0.280333,0.199025,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.371,3.195,-9.757,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2035,0.214,0.4147,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822725.8891249,0,1677822725,886761188,imu1_frame,0,0,0,,0.5652649761919898,0.5730817847764254,0.5191787152331181,0.2872389881214335,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.15209,0.196959,0.326404,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.407,3.872,-9.479,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2045,0.2111,0.4192,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822725.9987829,0,1677822725,996046781,imu1_frame,0,0,0,,0.359063599182589,0.7519956410607749,0.5524333734304807,0.0198306703834783,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.167582,0.197161,0.414867,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.339,3.446,-8.97,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2054,0.212,0.4203,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822726.0917208,0,1677822726,86945772,imu1_frame,0,0,0,,0.04880359876159899,0.8470344878637438,0.4928060563431233,-0.1931138937230064,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.248707,0.143033,0.506488,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.525,4.316,-9.255,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2045,0.2063,0.4214,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822726.1935577,0,1677822726,187941789,imu1_frame,0,0,0,,-0.41160159249615874,0.7915137205574949,0.2944555226021602,-0.34261655598197066,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.172763,0.090803,0.65253,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.441,4.229,-8.477,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2016,0.2025,0.4224,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822726.2968452,0,1677822726,289913415,imu1_frame,0,0,0,,-0.8582341411679876,0.41555677511560224,0.09295968129026767,-0.2865400901158154,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.204322,0.053508,0.758426,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.396,3.74,-8.362,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2016,0.1957,0.4203,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822726.3893323,0,1677822726,385631561,imu1_frame,0,0,0,,-0.9560346922882837,-0.20637390205216422,0.0832596588038659,-0.1909851012746128,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.235755,0.042008,0.825087,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.326,3.242,-8.782,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2054,0.1937,0.4172,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822726.4872222,0,1677822726,484623193,imu1_frame,0,0,0,,-0.6225812473827168,-0.7228381316151193,0.15513454310484892,-0.2565753289507655,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.283088,0.013666,0.854737,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.262,3.193,-8.949,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2054,0.1918,0.4227,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822726.885968,0,1677822726,883389472,imu1_frame,0,0,0,,0.43739388326208944,0.6543932027580961,-0.23460174876187934,0.5704543334455258,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.259002,-0.326286,1.260556,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.603,0.607,-10.666,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2335,0.1276,0.4144,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822726.9860976,0,1677822726,983552455,imu1_frame,0,0,0,,-0.23427491836708758,0.41579171176388796,0.14456387707289436,0.8667951317919382,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.219936,-0.25393,1.397369,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.869,1.504,-11.2,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2353,0.1217,0.409,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822727.0856395,0,1677822727,83276510,imu1_frame,0,0,0,,0.020443255332981032,-0.021351339946452837,0.8382462224072886,0.5444900956066988,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.06402,-0.23099,1.347682,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.423,-0.076,-10.963,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2363,0.1178,0.408,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822727.1857743,0,1677822727,183468103,imu1_frame,0,0,0,,0.3858468537174638,0.3402269269280077,0.7677596372959141,-0.3819855795821415,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.076293,-0.251556,1.335996,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.218,-1.481,-11.273,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2381,0.112,0.4125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822727.2861915,0,1677822727,283783674,imu1_frame,0,0,0,,0.06999839541475855,0.7740431485209499,-0.08754214204738389,-0.6231322509972418,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.101705,-0.188223,1.212953,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.263,-2.367,-11.052,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2391,0.1053,0.4104,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822727.3858428,0,1677822727,383394241,imu1_frame,0,0,0,,-0.403662753017343,0.710137795769977,-0.5758460753294198,-0.034087979892067605,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001992,-0.139976,1.037037,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.467,-2.494,-11.332,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2419,0.1042,0.4083,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822727.488537,0,1677822727,485033988,imu1_frame,0,0,0,,-0.6102028404409645,0.3658241949164763,-0.3727423191221053,0.5957250334398962,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.019848,0.024393,0.958375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.658,-2.268,-11.372,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2391,0.1024,0.4082,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822727.588745,0,1677822727,585522890,imu1_frame,0,0,0,,-0.6090674484138658,0.014506994057803285,0.22050466092883675,0.7617112871125702,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.191753,0.217085,0.992888,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.483,-3.172,-10.482,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2419,0.0927,0.4106,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822727.6929457,0,1677822727,687467098,imu1_frame,0,0,0,,-0.5450316877772852,-0.3067435002658044,0.6396919838727032,0.44681433519117486,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.187497,0.169638,0.6638,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.693,-4.071,-9.516,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2362,0.088,0.4028,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822727.7860992,0,1677822727,783788681,imu1_frame,0,0,0,,-0.4464619396641847,-0.41725757972690697,0.7731722060236328,0.16962484612900047,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.016142,0.004364,0.36641,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.962,-3.158,-9.492,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2353,0.0938,0.4049,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822727.886483,0,1677822727,883857250,imu1_frame,0,0,0,,-0.40746089081633924,-0.39623959285728577,0.8214710096750317,0.046423999945411965,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.070341,0.030147,0.163278,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.497,-2.125,-9.771,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2362,0.0851,0.4083,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822728.0000339,0,1677822727,993760585,imu1_frame,0,0,0,,-0.3583011367009841,-0.41509711029918395,0.8359444476800802,-0.022617799470670524,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.047624,0.070667,0.143963,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.791,-0.229,-9.423,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2324,0.0871,0.4071,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822728.0914254,0,1677822728,86699485,imu1_frame,0,0,0,,-0.2885783698750414,-0.47944815059901774,0.8184870372557146,-0.13011904231052446,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.071251,0.077467,0.131524,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.776,-0.591,-9.338,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2334,0.0842,0.4028,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822728.1898954,0,1677822728,187645196,imu1_frame,0,0,0,,-0.23089680974893292,-0.5207819575301843,0.8018729270870071,-0.18020162253351057,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.047548,0.052329,0.052735,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.905,0.164,-9.106,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2343,0.0842,0.4072,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822728.2950978,0,1677822728,289014816,imu1_frame,0,0,0,,-0.21026546469102658,-0.5076793559203299,0.809934194857549,-0.20507731695884732,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.083379,0.016097,0.045498,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.05,0.108,-9.278,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2324,0.0862,0.4038,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822728.3891697,0,1677822728,386616468,imu1_frame,0,0,0,,-0.2225324189000554,-0.4622331684788012,0.8357445590180015,-0.1958337370535132,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.065528,-0.016615,-0.018372,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.956,0.406,-9.419,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2324,0.0862,0.4071,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822728.497129,0,1677822728,490512609,imu1_frame,0,0,0,,-0.23517538151184306,-0.43466112513196625,0.8503288073958751,-0.1808401657333928,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.050534,-0.022271,0.02323,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.044,1.27,-9.276,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2324,0.0872,0.4093,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822728.5885525,0,1677822728,585336208,imu1_frame,0,0,0,,-0.2564669281334224,-0.42161357405657773,0.8437699615677446,-0.21099516795654685,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.017642,-0.033405,0.064083,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.988,0.787,-9.628,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2334,0.0814,0.4105,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822728.697606,0,1677822728,690684318,imu1_frame,0,0,0,,-0.2774992998650564,-0.40773769598942466,0.8407425546893804,-0.22337427465581894,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.009476,-0.005708,-0.004353,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.986,0.279,-10.565,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2334,0.0852,0.4082,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822728.7861962,0,1677822728,783942461,imu1_frame,0,0,0,,-0.26462903742932625,-0.4142604979604924,0.8500048309920176,-0.18934492248007284,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.006468,0.051997,-0.072922,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.1,0.759,-11.513,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2315,0.0824,0.4071,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
